rank,k,region_k,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
3459,5,3,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3460,5,3,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3461,5,5,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3462,5,5,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3463,5,8,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3464,5,8,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3465,5,10,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3466,5,10,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3467,5,15,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3468,5,15,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3469,5,20,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3470,5,20,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3471,5,30,-105.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3472,5,30,-105.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3473,5,3,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3474,5,3,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3475,5,5,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3476,5,5,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3477,5,8,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3478,5,8,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3479,5,10,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3480,5,10,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3481,5,15,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3482,5,15,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3483,5,20,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3484,5,20,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3485,5,30,-100.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3486,5,30,-100.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3487,5,3,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3488,5,3,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3489,5,5,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3490,5,5,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3491,5,8,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3492,5,8,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3493,5,10,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3494,5,10,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3495,5,15,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3496,5,15,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3497,5,20,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3498,5,20,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3499,5,30,-95.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3500,5,30,-95.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3501,5,3,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3502,5,3,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3503,5,5,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3504,5,5,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3505,5,8,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3506,5,8,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3507,5,10,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3508,5,10,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3509,5,15,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3510,5,15,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3511,5,20,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3512,5,20,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3513,5,30,-90.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3514,5,30,-90.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3515,5,3,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3516,5,3,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3517,5,5,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3518,5,5,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3519,5,8,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3520,5,8,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3521,5,10,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3522,5,10,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3523,5,15,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3524,5,15,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3525,5,20,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3526,5,20,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3527,5,30,-85.0,1.5,False,2.5156,1.9039,5.3694,11.9114,3.2097,312
3528,5,30,-85.0,1.5,True,2.5156,1.9039,5.3694,11.9114,3.2097,312
3529,12,3,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3530,12,3,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3531,12,5,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3532,12,5,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3533,12,8,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3534,12,8,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3535,12,10,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3536,12,10,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3537,12,15,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3538,12,15,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3539,12,20,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3540,12,20,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3541,12,30,-110.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3542,12,30,-110.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3543,12,3,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3544,12,3,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3545,12,5,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3546,12,5,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3547,12,8,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3548,12,8,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3549,12,10,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3550,12,10,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3551,12,15,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3552,12,15,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3553,12,20,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3554,12,20,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3555,12,30,-105.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3556,12,30,-105.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3557,12,3,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3558,12,3,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3559,12,5,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3560,12,5,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3561,12,8,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3562,12,8,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3563,12,10,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3564,12,10,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3565,12,15,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3566,12,15,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3567,12,20,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3568,12,20,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3569,12,30,-100.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3570,12,30,-100.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3571,12,3,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3572,12,3,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3573,12,5,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3574,12,5,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3575,12,8,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3576,12,8,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3577,12,10,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3578,12,10,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3579,12,15,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3580,12,15,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3581,12,20,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3582,12,20,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3583,12,30,-95.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3584,12,30,-95.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3585,12,3,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3586,12,3,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3587,12,5,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3588,12,5,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3589,12,8,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3590,12,8,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3591,12,10,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3592,12,10,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3593,12,15,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3594,12,15,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3595,12,20,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3596,12,20,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3597,12,30,-90.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3598,12,30,-90.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3599,12,3,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3600,12,3,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3601,12,5,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3602,12,5,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3603,12,8,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3604,12,8,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3605,12,10,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3606,12,10,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3607,12,15,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3608,12,15,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3609,12,20,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3610,12,20,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3611,12,30,-85.0,4.0,False,2.5198,2.0081,5.3085,11.5860,3.2097,312
3612,12,30,-85.0,4.0,True,2.5198,2.0081,5.3085,11.5860,3.2097,312
3613,6,3,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3614,6,3,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3615,6,5,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3616,6,5,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3617,6,8,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3618,6,8,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3619,6,10,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3620,6,10,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3621,6,15,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3622,6,15,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3623,6,20,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3624,6,20,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3625,6,30,-110.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3626,6,30,-110.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3627,6,3,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3628,6,3,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3629,6,5,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3630,6,5,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3631,6,8,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3632,6,8,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3633,6,10,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3634,6,10,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3635,6,15,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3636,6,15,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3637,6,20,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3638,6,20,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3639,6,30,-105.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3640,6,30,-105.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3641,6,3,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3642,6,3,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3643,6,5,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3644,6,5,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3645,6,8,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3646,6,8,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3647,6,10,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3648,6,10,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3649,6,15,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3650,6,15,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3651,6,20,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3652,6,20,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3653,6,30,-100.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3654,6,30,-100.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3655,6,3,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3656,6,3,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3657,6,5,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3658,6,5,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3659,6,8,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3660,6,8,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3661,6,10,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3662,6,10,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3663,6,15,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3664,6,15,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3665,6,20,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3666,6,20,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3667,6,30,-95.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3668,6,30,-95.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3669,6,3,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3670,6,3,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3671,6,5,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3672,6,5,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3673,6,8,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3674,6,8,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3675,6,10,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3676,6,10,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3677,6,15,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3678,6,15,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3679,6,20,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3680,6,20,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3681,6,30,-90.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3682,6,30,-90.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3683,6,3,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3684,6,3,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3685,6,5,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3686,6,5,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3687,6,8,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3688,6,8,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3689,6,10,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3690,6,10,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3691,6,15,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3692,6,15,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3693,6,20,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3694,6,20,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3695,6,30,-85.0,2.5,False,2.5244,1.9594,5.0600,12.1190,3.2097,312
3696,6,30,-85.0,2.5,True,2.5244,1.9594,5.0600,12.1190,3.2097,312
3697,5,3,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3698,5,3,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3699,5,5,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3700,5,5,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3701,5,8,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3702,5,8,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3703,5,10,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3704,5,10,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3705,5,15,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3706,5,15,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3707,5,20,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3708,5,20,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3709,5,30,-110.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3710,5,30,-110.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3711,5,3,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3712,5,3,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3713,5,5,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3714,5,5,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3715,5,8,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3716,5,8,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3717,5,10,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3718,5,10,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3719,5,15,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3720,5,15,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3721,5,20,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3722,5,20,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3723,5,30,-105.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3724,5,30,-105.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3725,5,3,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3726,5,3,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3727,5,5,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3728,5,5,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3729,5,8,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3730,5,8,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3731,5,10,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3732,5,10,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3733,5,15,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3734,5,15,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3735,5,20,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3736,5,20,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3737,5,30,-100.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3738,5,30,-100.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3739,5,3,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3740,5,3,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3741,5,5,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3742,5,5,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3743,5,8,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3744,5,8,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3745,5,10,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3746,5,10,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3747,5,15,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3748,5,15,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3749,5,20,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3750,5,20,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3751,5,30,-95.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3752,5,30,-95.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3753,5,3,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3754,5,3,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3755,5,5,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3756,5,5,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3757,5,8,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3758,5,8,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3759,5,10,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3760,5,10,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3761,5,15,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3762,5,15,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3763,5,20,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3764,5,20,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3765,5,30,-90.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
3766,5,30,-90.0,2.0,True,2.5261,1.9045,5.4539,11.9043,3.2097,312
3767,5,3,-85.0,2.0,False,2.5261,1.9045,5.4539,11.9043,3.2097,312
